Strike ID,Country,President,Most Specific Location,Latitude,Longitude,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,timestamp
YEM003,Yemen,Obama,"Arhab, Sanaa",,44.191006,0,0,0,0,0,0,0,2009-12-17
YEM016,Yemen,Obama,"Jaar, Abyan",,45.306426,0,0,0,0,0,0,6,2011-06-18
YEM018,Yemen,Obama,Abyan,,46.056321000000004,0,0,0,0,0,0,0,2011-07-14
YEM032,Yemen,Obama,"Azzan, Shabwa",,47.446588,0,0,0,0,0,0,0,2011-10-14
YEM038,Yemen,Obama,Abyan,,46.056321000000004,0,0,0,0,0,0,0,2012-01-31
YEM070,Yemen,Obama,"Jaar, Abyan",,45.306426,0,0,0,0,0,0,2,2012-05-14
YEM117,Yemen,Obama,"Wadi Abida, Marib",,45.322857,0,0,0,0,0,0,0,2013-01-19
YEM147,Yemen,Obama,"Radaa, Bayda",,44.836513000000004,0,0,0,0,0,0,0,2014-01-06
YEM165,Yemen,Obama,Bayda,,45.5771,0,0,0,0,0,0,0,2014-06-21
YEM223,Yemen,Obama,"Mukalla, Hadramout",,49.127196999999995,0,0,0,0,0,0,0,2016-03-30
YEM224,Yemen,Obama,"Mukalla, Hadramout",,49.127196999999995,0,0,0,0,0,0,0,2016-04-03
YEM225,Yemen,Obama,"Zinjibar, Abyan",,45.388639000000005,0,0,0,0,0,0,0,2016-04-05
YEM248,Yemen,Obama,Bab el-Mandeb strait,,43.560694,0,0,0,0,0,0,0,2016-10-12
YEM267,Yemen,Trump,Shabwah,,46.516261,0,0,0,0,0,0,0,2017-04-02
YEM302,Yemen,Trump,Hadramout,,49.365314,0,0,0,0,0,0,0,2018-03-08
YEM305,Yemen,Trump,Hadramout,,49.365314,0,0,0,0,0,0,0,2018-03-26
YEM307,Yemen,Trump,Hadramout,,49.365314,0,0,0,0,0,0,0,2018-04-11
YEM308,Yemen,Trump,Bayda,,45.5771,0,0,0,0,0,0,0,2018-04-23
YEM313,Yemen,Trump,Hadramout,,49.365314,0,0,0,0,0,0,0,2018-07-22
YEM314,Yemen,Trump,Hadramout,,49.365314,0,0,0,0,0,0,0,2018-07-24
YEM314,Yemen,Trump,Hadramout,,49.365314,0,0,0,0,0,0,0,2018-07-24
YEM317,Yemen,Trump,Bayda,,45.5771,0,0,0,0,0,0,0,2018-09-18
